sent_id	n	tokens_used	add1_log10P	add1_perplexity	addK_log10P	addK_perplexity	token_type_sum
870	4	28	-83.098676	928.5597	-83.308254	944.7019	145.00
871	2	28	-82.838371	908.8940	-82.911755	914.3956	142.00
871	3	28	-83.099160	928.5967	-83.309222	944.7771	141.00
871	4	28	-83.098676	928.5597	-83.308254	944.7019	141.00
872	2	26	-77.213201	932.6926	-77.442458	951.8227	128.00
872	3	26	-77.193091	931.0329	-77.402670	948.4747	128.00
872	4	26	-77.193091	931.0329	-77.402670	948.4747	128.00
873	2	26	-76.927039	909.3525	-76.994795	914.8255	133.00
873	3	26	-77.193575	931.0728	-77.403637	948.5560	132.00
873	4	26	-77.193091	931.0329	-77.402670	948.4747	132.00
874	2	28	-83.129724	930.9336	-83.369539	949.4750	139.00
874	3	28	-83.098676	928.5597	-83.308254	944.7019	139.00
874	4	28	-83.098676	928.5597	-83.308254	944.7019	139.00
875	2	24	-71.306656	935.6440	-71.534966	956.3648	112.00
875	3	24	-71.287506	933.9266	-71.497085	952.8953	112.00
875	4	24	-71.287506	933.9266	-71.497085	952.8953	112.00
876	2	26	-77.209822	932.4135	-77.435719	951.2549	139.00
876	3	26	-77.193091	931.0329	-77.402670	948.4747	139.00
876	4	26	-77.193091	931.0329	-77.402670	948.4747	139.00
877	2	31	-91.687182	907.0914	-91.751226	911.4167	162.00
877	3	31	-91.957537	925.4909	-92.167599	940.0444	161.00
877	4	31	-91.957053	925.4577	-92.166632	939.9768	161.00
878	2	27	-80.177497	932.2598	-80.418032	951.5807	130.00
878	3	27	-80.145883	929.7497	-80.355462	946.5166	130.00
878	4	27	-80.145883	929.7497	-80.355462	946.5166	130.00
879	2	26	-77.223737	933.5632	-77.463305	953.5816	133.00
879	3	26	-77.193091	931.0329	-77.402670	948.4747	133.00
879	4	26	-77.193091	931.0329	-77.402670	948.4747	133.00
880	2	26	-77.212238	932.6130	-77.440541	951.6611	123.00
880	3	26	-77.193091	931.0329	-77.402670	948.4747	123.00
880	4	26	-77.193091	931.0329	-77.402670	948.4747	123.00
881	2	26	-76.919326	908.7316	-76.979438	913.5822	126.00
881	3	26	-77.193575	931.0728	-77.403637	948.5560	125.00
881	4	26	-77.193091	931.0329	-77.402670	948.4747	125.00
882	2	24	-71.317587	936.6258	-71.556435	958.3367	115.00
882	3	24	-71.287506	933.9266	-71.497085	952.8953	115.00
882	4	24	-71.287506	933.9266	-71.497085	952.8953	115.00
883	2	27	-79.877432	908.7061	-79.942834	913.7886	134.00
883	3	27	-80.146367	929.7881	-80.356429	946.5946	133.00
883	4	27	-80.145883	929.7497	-80.355462	946.5166	133.00
884	2	30	-88.731948	907.2596	-88.793510	911.5567	150.00
884	3	30	-89.004745	926.4560	-89.214807	941.5142	149.00
884	4	30	-89.004261	926.4216	-89.213839	941.4443	149.00
885	2	30	-89.030166	928.2655	-89.265188	945.1620	140.00
885	3	30	-89.004261	926.4216	-89.213839	941.4443	140.00
885	4	30	-89.004261	926.4216	-89.213839	941.4443	140.00
886	2	29	-85.503483	887.9653	-85.413729	881.6597	140.00
886	3	29	-86.052436	927.5245	-86.262981	943.1604	138.00
886	4	29	-86.051468	927.4532	-86.261047	943.0156	138.00
887	2	28	-83.128836	930.8657	-83.367916	949.3483	135.00
887	3	28	-83.098676	928.5597	-83.308254	944.7019	135.00
887	4	28	-83.098676	928.5597	-83.308254	944.7019	135.00
888	2	26	-76.930828	909.6577	-77.002211	915.4266	136.00
888	3	26	-77.193575	931.0728	-77.403637	948.5560	135.00
888	4	26	-77.193091	931.0329	-77.402670	948.4747	135.00
889	2	26	-77.222367	933.4499	-77.460723	953.3636	127.00
889	3	26	-77.193091	931.0329	-77.402670	948.4747	127.00
889	4	26	-77.193091	931.0329	-77.402670	948.4747	127.00
890	2	29	-85.794432	908.7171	-85.870855	914.2479	145.00
890	3	29	-86.051952	927.4888	-86.262014	943.0880	144.00
890	4	29	-86.051468	927.4532	-86.261047	943.0156	144.00
891	2	26	-77.225104	933.6762	-77.465876	953.7988	125.00
891	3	26	-77.193091	931.0329	-77.402670	948.4747	125.00
891	4	26	-77.193091	931.0329	-77.402670	948.4747	125.00
892	2	28	-83.144605	932.0736	-83.399053	951.7822	132.00
892	3	28	-83.098676	928.5597	-83.308254	944.7019	132.00
892	4	28	-83.098676	928.5597	-83.308254	944.7019	132.00
893	2	26	-77.220356	933.2837	-77.456558	953.0120	132.00
893	3	26	-77.193091	931.0329	-77.402670	948.4747	132.00
893	4	26	-77.193091	931.0329	-77.402670	948.4747	132.00
894	2	28	-83.142270	931.8946	-83.394545	951.4295	136.00
894	3	28	-83.098676	928.5597	-83.308254	944.7019	136.00
894	4	28	-83.098676	928.5597	-83.308254	944.7019	136.00
895	2	25	-73.969429	909.4465	-74.032417	914.7380	123.00
895	3	25	-74.240782	932.4623	-74.450844	950.6787	122.00
895	4	25	-74.240299	932.4208	-74.449877	950.5940	122.00
896	2	26	-77.229529	934.0422	-77.474852	954.5573	120.00
896	3	26	-77.193091	931.0329	-77.402670	948.4747	120.00
896	4	26	-77.193091	931.0329	-77.402670	948.4747	120.00
897	2	30	-89.047294	929.4866	-89.298864	947.6082	144.00
897	3	30	-89.004261	926.4216	-89.213839	941.4443	144.00
897	4	30	-89.004261	926.4216	-89.213839	941.4443	144.00
898	2	24	-71.305205	935.5138	-71.532069	956.0990	124.00
898	3	24	-71.287506	933.9266	-71.497085	952.8953	124.00
898	4	24	-71.287506	933.9266	-71.497085	952.8953	124.00
899	2	29	-85.495820	887.4252	-85.398566	880.5989	146.00
899	3	29	-85.751406	905.6180	-85.785860	908.0988	145.00
899	4	29	-85.750922	905.5832	-85.784893	908.0291	145.00
900	2	27	-79.887484	909.4853	-79.962712	915.3389	128.00
900	3	27	-80.146367	929.7881	-80.356429	946.5946	127.00
900	4	27	-80.145883	929.7497	-80.355462	946.5166	127.00
901	2	28	-83.115891	929.8752	-83.342271	947.3483	132.00
901	3	28	-83.098676	928.5597	-83.308254	944.7019	132.00
901	4	28	-83.098676	928.5597	-83.308254	944.7019	132.00
902	2	30	-88.744895	908.1617	-88.819161	913.3531	154.00
902	3	30	-89.004745	926.4560	-89.214807	941.5142	153.00
902	4	30	-89.004261	926.4216	-89.213839	941.4443	153.00
903	2	26	-77.228561	933.9621	-77.472917	954.3938	132.00
903	3	26	-77.193091	931.0329	-77.402670	948.4747	132.00
903	4	26	-77.193091	931.0329	-77.402670	948.4747	132.00
904	2	29	-85.787858	908.2429	-85.858099	913.3224	141.00
904	3	29	-86.051952	927.4888	-86.262014	943.0880	140.00
904	4	29	-86.051468	927.4532	-86.261047	943.0156	140.00
905	2	28	-83.127390	930.7549	-83.365034	949.1233	134.00
905	3	28	-83.098676	928.5597	-83.308254	944.7019	134.00
905	4	28	-83.098676	928.5597	-83.308254	944.7019	134.00
906	2	27	-80.165517	931.3078	-80.394313	949.6578	141.00
906	3	27	-80.145883	929.7497	-80.355462	946.5166	141.00
906	4	27	-80.145883	929.7497	-80.355462	946.5166	141.00
907	2	26	-77.211274	932.5334	-77.438621	951.4994	139.00
907	3	26	-77.193091	931.0329	-77.402670	948.4747	139.00
907	4	26	-77.193091	931.0329	-77.402670	948.4747	139.00
908	2	30	-89.039722	928.9466	-89.284053	946.5316	137.00
908	3	30	-89.004261	926.4216	-89.213839	941.4443	137.00
908	4	30	-89.004261	926.4216	-89.213839	941.4443	137.00
909	2	25	-74.264753	934.5233	-74.498328	954.8455	120.00
909	3	25	-74.240299	932.4208	-74.449877	950.5940	120.00
909	4	25	-74.240299	932.4208	-74.449877	950.5940	120.00
910	2	25	-73.967982	909.3253	-74.029535	914.4951	124.00
910	3	25	-74.240782	932.4623	-74.450844	950.6787	123.00
910	4	25	-74.240299	932.4208	-74.449877	950.5940	123.00
911	2	29	-86.076407	929.2915	-86.310465	946.7230	129.00
911	3	29	-86.051468	927.4532	-86.261047	943.0156	129.00
911	4	29	-86.051468	927.4532	-86.261047	943.0156	129.00
912	2	27	-80.164066	931.1925	-80.391414	949.4230	129.00
912	3	27	-80.145883	929.7497	-80.355462	946.5166	129.00
912	4	27	-80.145883	929.7497	-80.355462	946.5166	129.00
913	2	26	-77.221400	933.3700	-77.458790	953.2005	130.00
913	3	26	-77.193091	931.0329	-77.402670	948.4747	130.00
913	4	26	-77.193091	931.0329	-77.402670	948.4747	130.00
914	2	28	-83.138410	931.5988	-83.386852	950.8278	142.00
914	3	28	-83.098676	928.5597	-83.308254	944.7019	142.00
914	4	28	-83.098676	928.5597	-83.308254	944.7019	142.00
915	2	28	-83.122647	930.3920	-83.355740	948.3982	133.00
915	3	28	-83.098676	928.5597	-83.308254	944.7019	133.00
915	4	28	-83.098676	928.5597	-83.308254	944.7019	133.00
916	2	25	-74.269015	934.8902	-74.506667	955.5792	132.00
916	3	25	-74.240299	932.4208	-74.449877	950.5940	132.00
916	4	25	-74.240299	932.4208	-74.449877	950.5940	132.00
917	2	28	-83.118307	930.0600	-83.347095	947.7242	136.00
917	3	28	-83.098676	928.5597	-83.308254	944.7019	136.00
917	4	28	-83.098676	928.5597	-83.308254	944.7019	136.00
918	2	27	-79.875981	908.5936	-79.939935	913.5626	124.00
918	3	27	-80.146367	929.7881	-80.356429	946.5946	123.00
918	4	27	-80.145883	929.7497	-80.355462	946.5166	123.00
919	2	27	-79.883620	909.1857	-79.955004	914.7374	135.00
919	3	27	-80.146367	929.7881	-80.356429	946.5946	134.00
919	4	27	-80.145883	929.7497	-80.355462	946.5166	134.00
920	2	27	-80.176932	932.2148	-80.416747	951.4764	126.00
920	3	27	-80.145883	929.7497	-80.355462	946.5166	126.00
920	4	27	-80.145883	929.7497	-80.355462	946.5166	126.00
921	2	25	-73.968466	909.3659	-74.030502	914.5766	116.00
921	3	25	-74.240782	932.4623	-74.450844	950.6787	115.00
921	4	25	-74.240299	932.4208	-74.449877	950.5940	115.00
922	2	25	-74.268531	934.8485	-74.505700	955.4940	111.00
922	3	25	-74.240299	932.4208	-74.449877	950.5940	111.00
922	4	25	-74.240299	932.4208	-74.449877	950.5940	111.00
923	2	25	-74.267564	934.7652	-74.503767	955.3240	112.00
923	3	25	-74.240299	932.4208	-74.449877	950.5940	112.00
923	4	25	-74.240299	932.4208	-74.449877	950.5940	112.00
924	2	29	-86.073998	929.1137	-86.305669	946.3626	142.00
924	3	29	-86.051468	927.4532	-86.261047	943.0156	142.00
924	4	29	-86.051468	927.4532	-86.261047	943.0156	142.00
925	2	27	-80.181279	932.5605	-80.425422	952.1806	131.00
925	3	27	-80.145883	929.7497	-80.355462	946.5166	131.00
925	4	27	-80.145883	929.7497	-80.355462	946.5166	131.00
926	2	26	-77.210306	932.4534	-77.436687	951.3364	133.00
926	3	26	-77.193091	931.0329	-77.402670	948.4747	133.00
926	4	26	-77.193091	931.0329	-77.402670	948.4747	133.00
927	2	28	-82.842702	909.2178	-82.920365	915.0432	138.00
927	3	28	-83.099160	928.5967	-83.309222	944.7771	137.00
927	4	28	-83.098676	928.5597	-83.308254	944.7019	137.00
928	2	27	-79.876978	908.6708	-79.941981	913.7220	138.00
928	3	27	-80.146367	929.7881	-80.356429	946.5946	137.00
928	4	27	-80.145883	929.7497	-80.355462	946.5166	137.00
929	2	26	-77.220916	933.3300	-77.457823	953.1188	127.00
929	3	26	-77.193091	931.0329	-77.402670	948.4747	127.00
929	4	26	-77.193091	931.0329	-77.402670	948.4747	127.00
930	2	27	-80.165997	931.3459	-80.395263	949.7348	135.00
930	3	27	-80.145883	929.7497	-80.355462	946.5166	135.00
930	4	27	-80.145883	929.7497	-80.355462	946.5166	135.00
931	2	30	-88.765908	909.6275	-88.860627	916.2646	140.00
931	3	30	-89.004745	926.4560	-89.214807	941.5142	139.00
931	4	30	-89.004261	926.4216	-89.213839	941.4443	139.00
932	2	34	-100.577561	908.1625	-100.672764	914.0367	165.00
932	3	34	-100.815914	922.9410	-101.025976	936.1647	164.00
932	4	34	-100.815431	922.9108	-101.025009	936.1033	164.00
933	2	30	-88.735811	907.5287	-88.801218	912.0961	153.00
933	3	30	-89.004745	926.4560	-89.214807	941.5142	152.00
933	4	30	-89.004261	926.4216	-89.213839	941.4443	152.00
934	2	28	-82.826360	907.9967	-82.887912	912.6044	140.00
934	3	28	-83.099160	928.5967	-83.309222	944.7771	139.00
934	4	28	-83.098676	928.5597	-83.308254	944.7019	139.00
935	2	27	-80.185613	932.9052	-80.434038	952.8805	133.00
935	3	27	-80.145883	929.7497	-80.355462	946.5166	133.00
935	4	27	-80.145883	929.7497	-80.355462	946.5166	133.00
936	2	28	-83.128358	930.8291	-83.366972	949.2746	133.00
936	3	28	-83.098676	928.5597	-83.308254	944.7019	133.00
936	4	28	-83.098676	928.5597	-83.308254	944.7019	133.00
937	2	27	-80.165029	931.2690	-80.393327	949.5779	139.00
937	3	27	-80.145883	929.7497	-80.355462	946.5166	139.00
937	4	27	-80.145883	929.7497	-80.355462	946.5166	139.00
938	2	27	-80.180377	932.4887	-80.423742	952.0442	128.00
938	3	27	-80.145883	929.7497	-80.355462	946.5166	128.00
938	4	27	-80.145883	929.7497	-80.355462	946.5166	128.00
939	2	31	-91.402871	888.1365	-91.307104	881.8414	147.00
939	3	31	-91.958021	925.5242	-92.168566	940.1119	145.00
939	4	31	-91.957053	925.4577	-92.166632	939.9768	145.00
940	2	27	-80.183688	932.7521	-80.430216	952.5699	135.00
940	3	27	-80.145883	929.7497	-80.355462	946.5166	135.00
940	4	27	-80.145883	929.7497	-80.355462	946.5166	135.00
941	2	27	-79.875014	908.5187	-79.938002	913.4121	131.00
941	3	27	-80.146367	929.7881	-80.356429	946.5946	130.00
941	4	27	-80.145883	929.7497	-80.355462	946.5166	130.00
942	2	33	-97.609002	907.5040	-97.688843	912.5738	167.00
942	3	33	-97.863122	923.7387	-98.073184	937.3778	166.00
942	4	33	-97.862638	923.7075	-98.072217	937.3145	166.00
943	2	30	-88.754407	908.8250	-88.837858	914.6648	141.00
943	3	30	-89.004745	926.4560	-89.214807	941.5142	140.00
943	4	30	-89.004261	926.4216	-89.213839	941.4443	140.00
944	2	26	-77.218018	933.0905	-77.452041	952.6309	128.00
944	3	26	-77.193091	931.0329	-77.402670	948.4747	128.00
944	4	26	-77.193091	931.0329	-77.402670	948.4747	128.00
945	2	28	-83.128360	930.8292	-83.366979	949.2751	141.00
945	3	28	-83.098676	928.5597	-83.308254	944.7019	141.00
945	4	28	-83.098676	928.5597	-83.308254	944.7019	141.00
946	2	26	-77.212236	932.6128	-77.440534	951.6606	129.00
946	3	26	-77.193091	931.0329	-77.402670	948.4747	129.00
946	4	26	-77.193091	931.0329	-77.402670	948.4747	129.00
947	2	25	-74.264274	934.4821	-74.497380	954.7622	120.00
947	3	25	-74.240299	932.4208	-74.449877	950.5940	120.00
947	4	25	-74.240299	932.4208	-74.449877	950.5940	120.00
948	2	28	-83.134630	931.3093	-83.379470	950.2507	128.00
948	3	28	-83.098676	928.5597	-83.308254	944.7019	128.00
948	4	28	-83.098676	928.5597	-83.308254	944.7019	128.00
949	2	26	-77.217546	933.0515	-77.451121	952.5532	134.00
949	3	26	-77.193091	931.0329	-77.402670	948.4747	134.00
949	4	26	-77.193091	931.0329	-77.402670	948.4747	134.00
950	2	28	-82.842702	909.2178	-82.920365	915.0432	136.00
950	3	28	-83.099160	928.5967	-83.309222	944.7771	135.00
950	4	28	-83.098676	928.5597	-83.308254	944.7019	135.00
951	2	28	-82.843653	909.2889	-82.922232	915.1837	140.00
951	3	28	-83.099160	928.5967	-83.309222	944.7771	139.00
951	4	28	-83.098676	928.5597	-83.308254	944.7019	139.00
952	2	26	-77.224219	933.6031	-77.464266	953.6628	128.00
952	3	26	-77.193091	931.0329	-77.402670	948.4747	128.00
952	4	26	-77.193091	931.0329	-77.402670	948.4747	128.00
953	2	26	-77.222770	933.4833	-77.461372	953.4185	120.00
953	3	26	-77.193091	931.0329	-77.402670	948.4747	120.00
953	4	26	-77.193091	931.0329	-77.402670	948.4747	120.00
954	2	28	-82.824911	907.8886	-82.885023	912.3877	123.00
954	3	28	-83.099160	928.5967	-83.309222	944.7771	122.00
954	4	28	-83.098676	928.5597	-83.308254	944.7019	122.00
955	2	30	-88.743473	908.0625	-88.816375	913.1578	156.00
955	3	30	-89.004745	926.4560	-89.214807	941.5142	155.00
955	4	30	-89.004261	926.4216	-89.213839	941.4443	155.00
956	2	27	-80.181356	932.5666	-80.425718	952.2047	131.00
956	3	27	-80.145883	929.7497	-80.355462	946.5166	131.00
956	4	27	-80.145883	929.7497	-80.355462	946.5166	131.00
957	2	25	-74.277135	935.5897	-74.522696	956.9910	115.00
957	3	25	-74.240299	932.4208	-74.449877	950.5940	115.00
957	4	25	-74.240299	932.4208	-74.449877	950.5940	115.00
958	2	27	-80.185616	932.9055	-80.434053	952.8817	119.00
958	3	27	-80.145883	929.7497	-80.355462	946.5166	119.00
958	4	27	-80.145883	929.7497	-80.355462	946.5166	119.00
959	2	31	-91.696265	907.7036	-91.769167	912.6321	155.00
959	3	31	-91.957537	925.4909	-92.167599	940.0444	154.00
959	4	31	-91.957053	925.4577	-92.166632	939.9768	154.00
960	2	29	-85.789233	908.3421	-85.860700	913.5110	150.00
960	3	29	-86.051952	927.4888	-86.262014	943.0880	149.00
960	4	29	-86.051468	927.4532	-86.261047	943.0156	149.00
961	2	26	-77.214171	932.7727	-77.444401	951.9865	132.00
961	3	26	-77.193091	931.0329	-77.402670	948.4747	132.00
961	4	26	-77.193091	931.0329	-77.402670	948.4747	132.00
962	2	27	-80.174113	931.9908	-80.411274	951.0324	124.00
962	3	27	-80.145883	929.7497	-80.355462	946.5166	124.00
962	4	27	-80.145883	929.7497	-80.355462	946.5166	124.00
963	2	26	-77.217051	933.0106	-77.450109	952.4679	132.00
963	3	26	-77.193091	931.0329	-77.402670	948.4747	132.00
963	4	26	-77.193091	931.0329	-77.402670	948.4747	132.00
964	2	26	-76.921259	908.8871	-76.983295	913.8943	127.00
964	3	26	-77.193575	931.0728	-77.403637	948.5560	126.00
964	4	26	-77.193091	931.0329	-77.402670	948.4747	126.00
965	2	25	-74.257030	933.8587	-74.482927	953.4920	120.00
965	3	25	-74.240299	932.4208	-74.449877	950.5940	120.00
965	4	25	-74.240299	932.4208	-74.449877	950.5940	120.00
966	2	26	-77.211756	932.5732	-77.439582	951.5803	124.00
966	3	26	-77.193091	931.0329	-77.402670	948.4747	124.00
966	4	26	-77.193091	931.0329	-77.402670	948.4747	124.00
967	2	27	-80.177897	932.2916	-80.418673	951.6327	131.00
967	3	27	-80.145883	929.7497	-80.355462	946.5166	131.00
967	4	27	-80.145883	929.7497	-80.355462	946.5166	131.00
968	2	30	-88.751109	908.5949	-88.831433	914.2138	147.00
968	3	30	-89.004745	926.4560	-89.214807	941.5142	146.00
968	4	30	-89.004261	926.4216	-89.213839	941.4443	146.00
969	2	25	-74.259447	934.0667	-74.487755	953.9161	114.00
969	3	25	-74.240299	932.4208	-74.449877	950.5940	114.00
969	4	25	-74.240299	932.4208	-74.449877	950.5940	114.00
970	2	25	-73.968466	909.3659	-74.030502	914.5766	114.00
970	3	25	-74.240782	932.4623	-74.450844	950.6787	113.00
970	4	25	-74.240299	932.4208	-74.449877	950.5940	113.00
971	2	27	-80.177011	932.2211	-80.417056	951.5015	132.00
971	3	27	-80.145883	929.7497	-80.355462	946.5166	132.00
971	4	27	-80.145883	929.7497	-80.355462	946.5166	132.00
972	2	28	-83.118789	930.0969	-83.348054	947.7989	141.00
972	3	28	-83.098676	928.5597	-83.308254	944.7019	141.00
972	4	28	-83.098676	928.5597	-83.308254	944.7019	141.00
973	2	31	-91.706716	908.4085	-91.789686	914.0240	146.00
973	3	31	-91.957537	925.4909	-92.167599	940.0444	145.00
973	4	31	-91.957053	925.4577	-92.166632	939.9768	145.00
974	2	26	-76.920777	908.8484	-76.982338	913.8168	124.00
974	3	26	-77.193575	931.0728	-77.403637	948.5560	123.00
974	4	26	-77.193091	931.0329	-77.402670	948.4747	123.00
975	2	26	-77.223741	933.5635	-77.463320	953.5829	121.00
975	3	26	-77.193091	931.0329	-77.402670	948.4747	121.00
975	4	26	-77.193091	931.0329	-77.402670	948.4747	121.00
976	2	26	-77.210790	932.4934	-77.437654	951.4179	118.00
976	3	26	-77.193091	931.0329	-77.402670	948.4747	118.00
976	4	26	-77.193091	931.0329	-77.402670	948.4747	118.00
977	2	27	-80.165034	931.2694	-80.393346	949.5795	146.00
977	3	27	-80.145883	929.7497	-80.355462	946.5166	146.00
977	4	27	-80.145883	929.7497	-80.355462	946.5166	146.00
978	2	24	-71.305688	935.5572	-71.533034	956.1876	123.00
978	3	24	-71.287506	933.9266	-71.497085	952.8953	123.00
978	4	24	-71.287506	933.9266	-71.497085	952.8953	123.00
979	2	28	-82.842610	909.2109	-82.920006	915.0162	141.00
979	3	28	-83.099160	928.5967	-83.309222	944.7771	140.00
979	4	28	-83.098676	928.5597	-83.308254	944.7019	140.00
980	2	30	-88.742990	908.0289	-88.815414	913.0904	151.00
980	3	30	-89.004745	926.4560	-89.214807	941.5142	150.00
980	4	30	-89.004261	926.4216	-89.213839	941.4443	150.00
981	2	28	-83.116859	929.9492	-83.344206	947.4991	140.00
981	3	28	-83.098676	928.5597	-83.308254	944.7019	140.00
981	4	28	-83.098676	928.5597	-83.308254	944.7019	140.00
982	2	28	-82.835473	908.6775	-82.905973	913.9609	143.00
982	3	28	-83.099160	928.5967	-83.309222	944.7771	142.00
982	4	28	-83.098676	928.5597	-83.308254	944.7019	142.00
983	2	25	-74.259927	934.1080	-74.488707	953.9998	120.00
983	3	25	-74.240299	932.4208	-74.449877	950.5940	120.00
983	4	25	-74.240299	932.4208	-74.449877	950.5940	120.00
984	2	27	-80.165996	931.3458	-80.395261	949.7346	130.00
984	3	27	-80.145883	929.7497	-80.355462	946.5166	130.00
984	4	27	-80.145883	929.7497	-80.355462	946.5166	130.00
985	2	31	-91.703417	908.1859	-91.783258	913.5878	142.00
985	3	31	-91.957537	925.4909	-92.167599	940.0444	141.00
985	4	31	-91.957053	925.4577	-92.166632	939.9768	141.00
986	2	26	-76.933159	909.8455	-77.006706	915.7910	121.00
986	3	26	-77.193575	931.0728	-77.403637	948.5560	120.00
986	4	26	-77.193091	931.0329	-77.402670	948.4747	120.00
987	2	30	-88.740575	907.8606	-88.810593	912.7526	150.00
987	3	30	-89.004745	926.4560	-89.214807	941.5142	149.00
987	4	30	-89.004261	926.4216	-89.213839	941.4443	149.00
988	2	26	-77.211754	932.5731	-77.439575	951.5798	130.00
988	3	26	-77.193091	931.0329	-77.402670	948.4747	130.00
988	4	26	-77.193091	931.0329	-77.402670	948.4747	130.00
989	2	31	-91.703878	908.2170	-91.784137	913.6474	151.00
989	3	31	-91.957537	925.4909	-92.167599	940.0444	150.00
989	4	31	-91.957053	925.4577	-92.166632	939.9768	150.00
990	2	26	-76.921740	908.9259	-76.984253	913.9719	131.00
990	3	26	-77.193575	931.0728	-77.403637	948.5560	130.00
990	4	26	-77.193091	931.0329	-77.402670	948.4747	130.00
991	2	31	-91.709615	908.6041	-91.795470	914.4168	153.00
991	3	31	-91.957537	925.4909	-92.167599	940.0444	152.00
991	4	31	-91.957053	925.4577	-92.166632	939.9768	152.00
992	2	26	-77.223738	933.5633	-77.463307	953.5818	139.00
992	3	26	-77.193091	931.0329	-77.402670	948.4747	139.00
992	4	26	-77.193091	931.0329	-77.402670	948.4747	139.00
993	2	26	-77.224139	933.5965	-77.463954	953.6365	127.00
993	3	26	-77.193091	931.0329	-77.402670	948.4747	127.00
993	4	26	-77.193091	931.0329	-77.402670	948.4747	127.00
994	2	30	-88.738739	907.7327	-88.807116	912.5091	147.00
994	3	30	-89.004745	926.4560	-89.214807	941.5142	146.00
994	4	30	-89.004261	926.4216	-89.213839	941.4443	146.00
995	2	31	-91.696265	907.7036	-91.769167	912.6321	160.00
995	3	31	-91.957537	925.4909	-92.167599	940.0444	159.00
995	4	31	-91.957053	925.4577	-92.166632	939.9768	159.00
996	2	32	-94.658624	907.9920	-94.740866	913.3812	157.00
996	3	32	-94.910330	924.5870	-95.120391	938.6685	156.00
996	4	32	-94.909846	924.5548	-95.119424	938.6031	156.00
997	2	25	-74.263310	934.3990	-74.495458	954.5932	118.00
997	3	25	-74.240299	932.4208	-74.449877	950.5940	118.00
997	4	25	-74.240299	932.4208	-74.449877	950.5940	118.00
998	2	26	-77.218018	933.0905	-77.452043	952.6311	132.00
998	3	26	-77.193091	931.0329	-77.402670	948.4747	132.00
998	4	26	-77.193091	931.0329	-77.402670	948.4747	132.00
999	2	26	-77.210306	932.4534	-77.436687	951.3364	121.00
999	3	26	-77.193091	931.0329	-77.402670	948.4747	121.00
999	4	26	-77.193091	931.0329	-77.402670	948.4747	121.00
1000	2	27	-80.166964	931.4227	-80.397193	949.8911	120.00
1000	3	27	-80.145883	929.7497	-80.355462	946.5166	120.00
1000	4	27	-80.145883	929.7497	-80.355462	946.5166	120.00
